order_id,product,category,price,quantity,order_date,country
1007,Headphones,Electronics,49.87,2,2024-01-05,Germany
1009,Pencil,Stationery,0.99,11,2024-01-06,Spain
1009,Pencil,Stationery,0.95,10,2024-01-06,Spain
1001,Keyboard,Electronics,29.64,3,2024-01-02,France
1001,Keyboard,Electronics,28.6,3,2024-01-02,France
1005,Desk,Furniture,104.44,2,2024-01-04,France
1006,Chair,Furniture,63.1,1,2024-01-04,Italy
1009,Pencil,Stationery,0.9,11,2024-01-06,Spain
1009,Pencil,Stationery,0.94,9,2024-01-06,Spain
1008,Notebook,Stationery,3.24,3,2024-01-06,France
1004,Monitor,Electronics,145.12,1,2024-01-03,Spain
1004,Monitor,Electronics,149.36,1,2024-01-03,Spain
1002,Mouse,Electronics,18.54,1,2024-01-02,France
1008,Notebook,Stationery,3.34,5,2024-01-06,France
1005,Desk,Furniture,94.97,1,2024-01-04,France
1005,Desk,Furniture,101.03,2,2024-01-04,France
1002,Mouse,Electronics,20.06,1,2024-01-02,France
1005,Desk,Furniture,96.38,1,2024-01-04,France
1005,Desk,Furniture,100.87,1,2024-01-04,France
1001,Keyboard,Electronics,29.17,3,2024-01-02,France
1005,Desk,Furniture,98.63,2,2024-01-04,France
1009,Pencil,Stationery,1.07,10,2024-01-06,Spain
1006,Chair,Furniture,64.01,3,2024-01-04,Italy
1003,Laptop,Electronics,747.08,2,2024-01-03,Germany
1010,Backpack,Accessories,41.65,1,2024-01-07,Italy
1001,Keyboard,Electronics,31.21,3,2024-01-02,France
1001,Keyboard,Electronics,28.27,1,2024-01-02,France
1009,Pencil,Stationery,1.03,10,2024-01-06,Spain
1006,Chair,Furniture,64.6,3,2024-01-04,Italy
1002,Mouse,Electronics,18.87,1,2024-01-02,France
1008,Notebook,Stationery,3.34,5,2024-01-06,France
1005,Desk,Furniture,105.08,1,2024-01-04,France
1006,Chair,Furniture,60.8,2,2024-01-04,Italy
1004,Monitor,Electronics,154.13,1,2024-01-03,Spain
1006,Chair,Furniture,61.01,3,2024-01-04,Italy
1002,Mouse,Electronics,20.38,1,2024-01-02,France
1004,Monitor,Electronics,140.04,2,2024-01-03,Spain
1007,Headphones,Electronics,52.61,1,2024-01-05,Germany
1002,Mouse,Electronics,21.16,1,2024-01-02,France
1001,Keyboard,Electronics,29.65,3,2024-01-02,France
1005,Desk,Furniture,99.77,2,2024-01-04,France
1003,Laptop,Electronics,737.83,2,2024-01-03,Germany
1009,Pencil,Stationery,1.02,9,2024-01-06,Spain
1008,Notebook,Stationery,3.6,3,2024-01-06,France
1001,Keyboard,Electronics,29.9,1,2024-01-02,France
1008,Notebook,Stationery,3.7,4,2024-01-06,France
1006,Chair,Furniture,58.99,3,2024-01-04,Italy
1001,Keyboard,Electronics,30.84,3,2024-01-02,France
1007,Headphones,Electronics,47.44,1,2024-01-05,Germany
1004,Monitor,Electronics,149.81,1,2024-01-03,Spain
1002,Mouse,Electronics,19.82,1,2024-01-02,France
1010,Backpack,Accessories,40.44,1,2024-01-07,Italy
1004,Monitor,Electronics,147.22,1,2024-01-03,Spain
1006,Chair,Furniture,59.6,1,2024-01-04,Italy
1006,Chair,Furniture,62.47,1,2024-01-04,Italy
1009,Pencil,Stationery,0.97,9,2024-01-06,Spain
1005,Desk,Furniture,91.96,1,2024-01-04,France
1010,Backpack,Accessories,43.49,1,2024-01-07,Italy
1004,Monitor,Electronics,160.35,1,2024-01-03,Spain
1009,Pencil,Stationery,0.93,11,2024-01-06,Spain
1004,Monitor,Electronics,155.16,2,2024-01-03,Spain
1001,Keyboard,Electronics,29.24,1,2024-01-02,France
1010,Backpack,Accessories,40.52,1,2024-01-07,Italy
1004,Monitor,Electronics,152.2,2,2024-01-03,Spain
1006,Chair,Furniture,59.29,3,2024-01-04,Italy
1006,Chair,Furniture,57.64,2,2024-01-04,Italy
1008,Notebook,Stationery,3.38,5,2024-01-06,France
1004,Monitor,Electronics,143.12,2,2024-01-03,Spain
1002,Mouse,Electronics,19.16,1,2024-01-02,France
1004,Monitor,Electronics,149.49,2,2024-01-03,Spain
1010,Backpack,Accessories,38.56,1,2024-01-07,Italy
1009,Pencil,Stationery,1.02,11,2024-01-06,Spain
1005,Desk,Furniture,107.43,1,2024-01-04,France
1004,Monitor,Electronics,145.64,2,2024-01-03,Spain
1003,Laptop,Electronics,808.56,2,2024-01-03,Germany
1007,Headphones,Electronics,51.24,1,2024-01-05,Germany
1010,Backpack,Accessories,40.93,2,2024-01-07,Italy
1001,Keyboard,Electronics,30.1,2,2024-01-02,France
1004,Monitor,Electronics,155.56,1,2024-01-03,Spain
1001,Keyboard,Electronics,30.71,3,2024-01-02,France
1007,Headphones,Electronics,46.9,1,2024-01-05,Germany
1005,Desk,Furniture,104.34,2,2024-01-04,France
1010,Backpack,Accessories,41.76,1,2024-01-07,Italy
1007,Headphones,Electronics,48.08,1,2024-01-05,Germany
1005,Desk,Furniture,100.18,2,2024-01-04,France
1007,Headphones,Electronics,51.7,1,2024-01-05,Germany
1007,Headphones,Electronics,49.47,1,2024-01-05,Germany
1002,Mouse,Electronics,21.06,1,2024-01-02,France
1009,Pencil,Stationery,1.11,9,2024-01-06,Spain
1004,Monitor,Electronics,144.1,1,2024-01-03,Spain
1005,Desk,Furniture,93.09,2,2024-01-04,France
1008,Notebook,Stationery,3.55,4,2024-01-06,France
1008,Notebook,Stationery,3.63,3,2024-01-06,France
1001,Keyboard,Electronics,29.64,3,2024-01-02,France
1004,Monitor,Electronics,160.89,1,2024-01-03,Spain
1007,Headphones,Electronics,46.64,2,2024-01-05,Germany
1003,Laptop,Electronics,826.68,1,2024-01-03,Germany
1007,Headphones,Electronics,48.48,1,2024-01-05,Germany
1001,Keyboard,Electronics,32.57,3,2024-01-02,France
1010,Backpack,Accessories,43.97,2,2024-01-07,Italy
1004,Monitor,Electronics,144.24,1,2024-01-03,Spain
1002,Mouse,Electronics,19.44,2,2024-01-02,France
1009,Pencil,Stationery,1.03,11,2024-01-06,Spain
1001,Keyboard,Electronics,29.41,1,2024-01-02,France
1001,Keyboard,Electronics,29.92,1,2024-01-02,France
1001,Keyboard,Electronics,30.03,1,2024-01-02,France
1002,Mouse,Electronics,18.07,1,2024-01-02,France
1003,Laptop,Electronics,798.45,1,2024-01-03,Germany
1003,Laptop,Electronics,771.45,1,2024-01-03,Germany
1001,Keyboard,Electronics,29.25,2,2024-01-02,France
1005,Desk,Furniture,107.21,1,2024-01-04,France
1007,Headphones,Electronics,46.85,2,2024-01-05,Germany
1006,Chair,Furniture,62.43,2,2024-01-04,Italy
1006,Chair,Furniture,59.15,3,2024-01-04,Italy
1005,Desk,Furniture,98.59,1,2024-01-04,France
1008,Notebook,Stationery,3.64,3,2024-01-06,France
1010,Backpack,Accessories,40.67,2,2024-01-07,Italy
1004,Monitor,Electronics,154.27,2,2024-01-03,Spain
1007,Headphones,Electronics,52.41,2,2024-01-05,Germany
1001,Keyboard,Electronics,29.49,2,2024-01-02,France
1006,Chair,Furniture,58.15,1,2024-01-04,Italy
1005,Desk,Furniture,94.56,2,2024-01-04,France
1005,Desk,Furniture,95.86,1,2024-01-04,France
1005,Desk,Furniture,114.73,2,2024-01-04,France
1005,Desk,Furniture,106.21,1,2024-01-04,France
1002,Mouse,Electronics,18.64,1,2024-01-02,France
1008,Notebook,Stationery,3.27,3,2024-01-06,France
1004,Monitor,Electronics,153.6,2,2024-01-03,Spain
1007,Headphones,Electronics,51.36,1,2024-01-05,Germany
1001,Keyboard,Electronics,30.81,2,2024-01-02,France
1003,Laptop,Electronics,788.81,1,2024-01-03,Germany
1001,Keyboard,Electronics,29.8,1,2024-01-02,France
1003,Laptop,Electronics,812.1,2,2024-01-03,Germany
1005,Desk,Furniture,100.42,1,2024-01-04,France
1005,Desk,Furniture,88.89,1,2024-01-04,France
1007,Headphones,Electronics,49.42,1,2024-01-05,Germany
1003,Laptop,Electronics,764.99,1,2024-01-03,Germany
1004,Monitor,Electronics,151.3,1,2024-01-03,Spain
1009,Pencil,Stationery,1.14,11,2024-01-06,Spain
1005,Desk,Furniture,101.83,2,2024-01-04,France
1009,Pencil,Stationery,0.97,11,2024-01-06,Spain
1008,Notebook,Stationery,3.66,3,2024-01-06,France
1007,Headphones,Electronics,51.2,1,2024-01-05,Germany
1005,Desk,Furniture,102.09,1,2024-01-04,France
1002,Mouse,Electronics,20.6,1,2024-01-02,France
1009,Pencil,Stationery,1.09,10,2024-01-06,Spain
1002,Mouse,Electronics,18.86,1,2024-01-02,France
1010,Backpack,Accessories,40.94,2,2024-01-07,Italy
1002,Mouse,Electronics,19.06,1,2024-01-02,France
1003,Laptop,Electronics,821.19,1,2024-01-03,Germany
1003,Laptop,Electronics,762.3,1,2024-01-03,Germany
1008,Notebook,Stationery,3.43,3,2024-01-06,France
1008,Notebook,Stationery,3.45,5,2024-01-06,France
1002,Mouse,Electronics,20.97,1,2024-01-02,France
1007,Headphones,Electronics,52.29,1,2024-01-05,Germany
1003,Laptop,Electronics,749.23,2,2024-01-03,Germany
1010,Backpack,Accessories,40.1,2,2024-01-07,Italy
1007,Headphones,Electronics,48.22,1,2024-01-05,Germany
1007,Headphones,Electronics,46.84,1,2024-01-05,Germany
1009,Pencil,Stationery,0.98,10,2024-01-06,Spain
1005,Desk,Furniture,98.45,1,2024-01-04,France
1005,Desk,Furniture,112.12,1,2024-01-04,France
1001,Keyboard,Electronics,30.64,3,2024-01-02,France
1008,Notebook,Stationery,3.26,4,2024-01-06,France
1007,Headphones,Electronics,48.58,2,2024-01-05,Germany
1006,Chair,Furniture,63.05,2,2024-01-04,Italy
1001,Keyboard,Electronics,33.12,2,2024-01-02,France
1006,Chair,Furniture,55.23,3,2024-01-04,Italy
1008,Notebook,Stationery,3.17,4,2024-01-06,France
1001,Keyboard,Electronics,32.8,2,2024-01-02,France
1001,Keyboard,Electronics,30.57,1,2024-01-02,France
1002,Mouse,Electronics,19.12,1,2024-01-02,France
1005,Desk,Furniture,102.66,1,2024-01-04,France
1002,Mouse,Electronics,17.36,2,2024-01-02,France
1002,Mouse,Electronics,19.99,2,2024-01-02,France
1001,Keyboard,Electronics,30.48,2,2024-01-02,France
1003,Laptop,Electronics,835.92,1,2024-01-03,Germany
1006,Chair,Furniture,56.95,1,2024-01-04,Italy
1002,Mouse,Electronics,20.08,2,2024-01-02,France
1010,Backpack,Accessories,38.14,1,2024-01-07,Italy
1004,Monitor,Electronics,151.91,1,2024-01-03,Spain
1005,Desk,Furniture,95.51,1,2024-01-04,France
1005,Desk,Furniture,97.95,1,2024-01-04,France
1004,Monitor,Electronics,142.52,1,2024-01-03,Spain
1008,Notebook,Stationery,3.61,5,2024-01-06,France
1006,Chair,Furniture,62.56,2,2024-01-04,Italy
1004,Monitor,Electronics,148.23,2,2024-01-03,Spain
1010,Backpack,Accessories,40.07,1,2024-01-07,Italy
1009,Pencil,Stationery,0.92,11,2024-01-06,Spain
1007,Headphones,Electronics,49.24,1,2024-01-05,Germany
1006,Chair,Furniture,59.84,1,2024-01-04,Italy
1004,Monitor,Electronics,169.64,1,2024-01-03,Spain
1003,Laptop,Electronics,754.58,1,2024-01-03,Germany
1007,Headphones,Electronics,53.65,2,2024-01-05,Germany
1007,Headphones,Electronics,52.48,1,2024-01-05,Germany
1009,Pencil,Stationery,1.0,10,2024-01-06,Spain
1006,Chair,Furniture,65.26,3,2024-01-04,Italy
1009,Pencil,Stationery,1.01,10,2024-01-06,Spain
1001,Keyboard,Electronics,30.57,3,2024-01-02,France
1008,Notebook,Stationery,3.49,4,2024-01-06,France
1003,Laptop,Electronics,847.88,1,2024-01-03,Germany
1008,Notebook,Stationery,3.69,5,2024-01-06,France
1007,Headphones,Electronics,48.43,2,2024-01-05,Germany
1002,Mouse,Electronics,18.67,1,2024-01-02,France
1007,Headphones,Electronics,49.48,1,2024-01-05,Germany
1008,Notebook,Stationery,3.36,4,2024-01-06,France
1002,Mouse,Electronics,19.93,1,2024-01-02,France
1010,Backpack,Accessories,42.46,1,2024-01-07,Italy
1008,Notebook,Stationery,3.42,5,2024-01-06,France
1001,Keyboard,Electronics,29.93,3,2024-01-02,France
1002,Mouse,Electronics,20.05,1,2024-01-02,France
1010,Backpack,Accessories,41.69,1,2024-01-07,Italy
1004,Monitor,Electronics,133.14,1,2024-01-03,Spain
1003,Laptop,Electronics,774.76,2,2024-01-03,Germany
1006,Chair,Furniture,60.62,3,2024-01-04,Italy
1010,Backpack,Accessories,42.39,2,2024-01-07,Italy
1005,Desk,Furniture,97.53,1,2024-01-04,France
1004,Monitor,Electronics,135.92,2,2024-01-03,Spain
1001,Keyboard,Electronics,30.92,2,2024-01-02,France
1001,Keyboard,Electronics,29.04,1,2024-01-02,France
1003,Laptop,Electronics,751.47,2,2024-01-03,Germany
1008,Notebook,Stationery,3.39,3,2024-01-06,France
1008,Notebook,Stationery,3.47,3,2024-01-06,France
1006,Chair,Furniture,58.18,3,2024-01-04,Italy
1010,Backpack,Accessories,35.58,2,2024-01-07,Italy
1002,Mouse,Electronics,20.89,1,2024-01-02,France
1006,Chair,Furniture,63.81,1,2024-01-04,Italy
1006,Chair,Furniture,61.94,3,2024-01-04,Italy
1004,Monitor,Electronics,141.46,1,2024-01-03,Spain
1010,Backpack,Accessories,39.59,1,2024-01-07,Italy
1003,Laptop,Electronics,798.74,1,2024-01-03,Germany
1004,Monitor,Electronics,154.48,1,2024-01-03,Spain
1006,Chair,Furniture,61.99,3,2024-01-04,Italy
1005,Desk,Furniture,96.32,2,2024-01-04,France
1008,Notebook,Stationery,3.51,4,2024-01-06,France
1001,Keyboard,Electronics,30.68,3,2024-01-02,France
1007,Headphones,Electronics,53.63,2,2024-01-05,Germany
1007,Headphones,Electronics,51.75,1,2024-01-05,Germany
1001,Keyboard,Electronics,31.17,1,2024-01-02,France
1007,Headphones,Electronics,50.2,1,2024-01-05,Germany
1003,Laptop,Electronics,855.35,1,2024-01-03,Germany
1009,Pencil,Stationery,1.01,11,2024-01-06,Spain
1004,Monitor,Electronics,143.53,2,2024-01-03,Spain
1005,Desk,Furniture,107.01,1,2024-01-04,France
1007,Headphones,Electronics,51.73,1,2024-01-05,Germany
1002,Mouse,Electronics,19.55,1,2024-01-02,France
1005,Desk,Furniture,97.59,2,2024-01-04,France
1004,Monitor,Electronics,152.21,1,2024-01-03,Spain
1010,Backpack,Accessories,40.92,2,2024-01-07,Italy
1010,Backpack,Accessories,40.38,1,2024-01-07,Italy
1003,Laptop,Electronics,811.44,1,2024-01-03,Germany
1002,Mouse,Electronics,21.69,1,2024-01-02,France
1002,Mouse,Electronics,21.06,1,2024-01-02,France
1001,Keyboard,Electronics,30.28,1,2024-01-02,France
1008,Notebook,Stationery,3.66,5,2024-01-06,France
1003,Laptop,Electronics,757.75,2,2024-01-03,Germany
1005,Desk,Furniture,101.98,1,2024-01-04,France
1009,Pencil,Stationery,1.08,10,2024-01-06,Spain
1004,Monitor,Electronics,148.35,1,2024-01-03,Spain
1008,Notebook,Stationery,3.35,4,2024-01-06,France
1003,Laptop,Electronics,772.95,2,2024-01-03,Germany
1009,Pencil,Stationery,0.94,10,2024-01-06,Spain
1010,Backpack,Accessories,38.42,2,2024-01-07,Italy
1006,Chair,Furniture,58.88,2,2024-01-04,Italy
1009,Pencil,Stationery,0.92,9,2024-01-06,Spain
1006,Chair,Furniture,60.04,1,2024-01-04,Italy
1008,Notebook,Stationery,3.66,5,2024-01-06,France
1008,Notebook,Stationery,3.34,5,2024-01-06,France
1010,Backpack,Accessories,43.03,1,2024-01-07,Italy
1003,Laptop,Electronics,819.41,1,2024-01-03,Germany
1005,Desk,Furniture,105.14,1,2024-01-04,France
1007,Headphones,Electronics,48.35,1,2024-01-05,Germany
1002,Mouse,Electronics,20.84,2,2024-01-02,France
1003,Laptop,Electronics,755.38,1,2024-01-03,Germany
1009,Pencil,Stationery,1.03,11,2024-01-06,Spain
1008,Notebook,Stationery,3.53,5,2024-01-06,France
1010,Backpack,Accessories,41.1,1,2024-01-07,Italy
1003,Laptop,Electronics,752.03,1,2024-01-03,Germany
1009,Pencil,Stationery,0.95,10,2024-01-06,Spain
1009,Pencil,Stationery,1.02,10,2024-01-06,Spain
1008,Notebook,Stationery,3.33,3,2024-01-06,France
1009,Pencil,Stationery,1.01,10,2024-01-06,Spain
1009,Pencil,Stationery,0.92,9,2024-01-06,Spain
1005,Desk,Furniture,104.23,1,2024-01-04,France
1003,Laptop,Electronics,749.76,1,2024-01-03,Germany
1008,Notebook,Stationery,3.6,5,2024-01-06,France
1001,Keyboard,Electronics,30.93,1,2024-01-02,France
1006,Chair,Furniture,57.9,3,2024-01-04,Italy
1003,Laptop,Electronics,822.25,1,2024-01-03,Germany
1004,Monitor,Electronics,151.94,1,2024-01-03,Spain
1004,Monitor,Electronics,145.95,1,2024-01-03,Spain
1004,Monitor,Electronics,142.43,2,2024-01-03,Spain
1007,Headphones,Electronics,45.08,1,2024-01-05,Germany
1009,Pencil,Stationery,1.01,11,2024-01-06,Spain
1009,Pencil,Stationery,0.91,10,2024-01-06,Spain
1002,Mouse,Electronics,20.09,1,2024-01-02,France
1002,Mouse,Electronics,19.73,1,2024-01-02,France
1010,Backpack,Accessories,41.35,1,2024-01-07,Italy
1009,Pencil,Stationery,0.98,11,2024-01-06,Spain
1008,Notebook,Stationery,3.44,5,2024-01-06,France
1002,Mouse,Electronics,20.72,1,2024-01-02,France
1005,Desk,Furniture,101.67,2,2024-01-04,France
1008,Notebook,Stationery,3.56,3,2024-01-06,France
1005,Desk,Furniture,102.34,1,2024-01-04,France
1003,Laptop,Electronics,737.65,1,2024-01-03,Germany
1006,Chair,Furniture,62.26,2,2024-01-04,Italy
1003,Laptop,Electronics,823.47,1,2024-01-03,Germany
1008,Notebook,Stationery,3.32,4,2024-01-06,France
1003,Laptop,Electronics,789.25,1,2024-01-03,Germany
1010,Backpack,Accessories,39.91,1,2024-01-07,Italy
1010,Backpack,Accessories,39.72,1,2024-01-07,Italy
1007,Headphones,Electronics,50.82,2,2024-01-05,Germany
1003,Laptop,Electronics,856.18,1,2024-01-03,Germany
1006,Chair,Furniture,63.23,1,2024-01-04,Italy
1008,Notebook,Stationery,3.27,4,2024-01-06,France
1005,Desk,Furniture,103.1,1,2024-01-04,France
1002,Mouse,Electronics,21.32,2,2024-01-02,France
1004,Monitor,Electronics,152.89,1,2024-01-03,Spain
1005,Desk,Furniture,105.44,2,2024-01-04,France
1003,Laptop,Electronics,879.39,1,2024-01-03,Germany
1003,Laptop,Electronics,839.9,2,2024-01-03,Germany
1008,Notebook,Stationery,3.54,4,2024-01-06,France
1005,Desk,Furniture,105.21,1,2024-01-04,France
1007,Headphones,Electronics,50.35,1,2024-01-05,Germany
1010,Backpack,Accessories,40.04,2,2024-01-07,Italy
1009,Pencil,Stationery,0.97,9,2024-01-06,Spain
1002,Mouse,Electronics,21.55,1,2024-01-02,France
1005,Desk,Furniture,95.9,2,2024-01-04,France
1003,Laptop,Electronics,860.22,2,2024-01-03,Germany
1002,Mouse,Electronics,20.49,1,2024-01-02,France
1006,Chair,Furniture,55.79,1,2024-01-04,Italy
1005,Desk,Furniture,101.83,2,2024-01-04,France
1004,Monitor,Electronics,134.24,1,2024-01-03,Spain
1002,Mouse,Electronics,20.62,1,2024-01-02,France
1006,Chair,Furniture,62.65,3,2024-01-04,Italy
1001,Keyboard,Electronics,29.1,2,2024-01-02,France
1007,Headphones,Electronics,50.3,1,2024-01-05,Germany
1009,Pencil,Stationery,1.09,9,2024-01-06,Spain
1001,Keyboard,Electronics,29.23,3,2024-01-02,France
1008,Notebook,Stationery,3.31,4,2024-01-06,France
1003,Laptop,Electronics,858.19,1,2024-01-03,Germany
1004,Monitor,Electronics,164.71,1,2024-01-03,Spain
1009,Pencil,Stationery,0.99,10,2024-01-06,Spain
1001,Keyboard,Electronics,31.51,1,2024-01-02,France
1001,Keyboard,Electronics,32.0,2,2024-01-02,France
1005,Desk,Furniture,96.28,1,2024-01-04,France
1009,Pencil,Stationery,0.97,10,2024-01-06,Spain
1007,Headphones,Electronics,53.07,1,2024-01-05,Germany
1002,Mouse,Electronics,21.67,2,2024-01-02,France
1004,Monitor,Electronics,154.21,1,2024-01-03,Spain
1005,Desk,Furniture,95.59,1,2024-01-04,France
1005,Desk,Furniture,109.92,1,2024-01-04,France
1002,Mouse,Electronics,19.46,1,2024-01-02,France
1006,Chair,Furniture,58.98,3,2024-01-04,Italy
1009,Pencil,Stationery,1.01,10,2024-01-06,Spain
1010,Backpack,Accessories,43.1,1,2024-01-07,Italy
1003,Laptop,Electronics,833.12,1,2024-01-03,Germany
1004,Monitor,Electronics,153.1,1,2024-01-03,Spain
1004,Monitor,Electronics,153.46,1,2024-01-03,Spain
1003,Laptop,Electronics,800.74,2,2024-01-03,Germany
1009,Pencil,Stationery,1.02,10,2024-01-06,Spain
1008,Notebook,Stationery,3.06,4,2024-01-06,France
1005,Desk,Furniture,98.51,1,2024-01-04,France
1004,Monitor,Electronics,151.8,1,2024-01-03,Spain
1008,Notebook,Stationery,3.3,3,2024-01-06,France
1001,Keyboard,Electronics,30.57,2,2024-01-02,France
1004,Monitor,Electronics,148.46,1,2024-01-03,Spain
1009,Pencil,Stationery,1.08,11,2024-01-06,Spain
1004,Monitor,Electronics,161.79,2,2024-01-03,Spain
1006,Chair,Furniture,58.59,3,2024-01-04,Italy
1008,Notebook,Stationery,3.47,5,2024-01-06,France
1001,Keyboard,Electronics,29.88,3,2024-01-02,France
1006,Chair,Furniture,58.64,1,2024-01-04,Italy
1006,Chair,Furniture,60.57,3,2024-01-04,Italy
1005,Desk,Furniture,96.2,2,2024-01-04,France
1005,Desk,Furniture,94.34,1,2024-01-04,France
1003,Laptop,Electronics,823.88,1,2024-01-03,Germany
1001,Keyboard,Electronics,30.93,3,2024-01-02,France
1001,Keyboard,Electronics,28.78,3,2024-01-02,France
1002,Mouse,Electronics,20.88,2,2024-01-02,France
1004,Monitor,Electronics,145.25,1,2024-01-03,Spain
1010,Backpack,Accessories,40.5,1,2024-01-07,Italy
1009,Pencil,Stationery,1.03,10,2024-01-06,Spain
1009,Pencil,Stationery,0.99,11,2024-01-06,Spain
1008,Notebook,Stationery,3.58,4,2024-01-06,France
1001,Keyboard,Electronics,29.22,3,2024-01-02,France
1008,Notebook,Stationery,3.47,3,2024-01-06,France
1007,Headphones,Electronics,49.48,2,2024-01-05,Germany
1001,Keyboard,Electronics,28.87,2,2024-01-02,France
1010,Backpack,Accessories,39.64,1,2024-01-07,Italy
1007,Headphones,Electronics,46.12,2,2024-01-05,Germany
1009,Pencil,Stationery,0.97,9,2024-01-06,Spain
1010,Backpack,Accessories,39.42,1,2024-01-07,Italy
1008,Notebook,Stationery,3.46,3,2024-01-06,France
1010,Backpack,Accessories,39.51,2,2024-01-07,Italy
1006,Chair,Furniture,59.8,2,2024-01-04,Italy
1008,Notebook,Stationery,3.58,5,2024-01-06,France
1008,Notebook,Stationery,3.65,4,2024-01-06,France
1006,Chair,Furniture,58.04,3,2024-01-04,Italy
1007,Headphones,Electronics,46.98,2,2024-01-05,Germany
1001,Keyboard,Electronics,28.43,3,2024-01-02,France
1009,Pencil,Stationery,0.97,10,2024-01-06,Spain
1007,Headphones,Electronics,49.11,2,2024-01-05,Germany
1001,Keyboard,Electronics,28.84,1,2024-01-02,France
1002,Mouse,Electronics,18.69,2,2024-01-02,France
1002,Mouse,Electronics,19.53,1,2024-01-02,France
1007,Headphones,Electronics,50.44,1,2024-01-05,Germany
1006,Chair,Furniture,61.77,2,2024-01-04,Italy
1010,Backpack,Accessories,38.88,2,2024-01-07,Italy
1001,Keyboard,Electronics,29.37,3,2024-01-02,France
1001,Keyboard,Electronics,28.6,3,2024-01-02,France
1007,Headphones,Electronics,49.91,1,2024-01-05,Germany
1007,Headphones,Electronics,47.87,1,2024-01-05,Germany
1007,Headphones,Electronics,51.42,1,2024-01-05,Germany
1003,Laptop,Electronics,727.65,1,2024-01-03,Germany
1008,Notebook,Stationery,3.44,5,2024-01-06,France
1010,Backpack,Accessories,40.59,2,2024-01-07,Italy
1001,Keyboard,Electronics,30.27,1,2024-01-02,France
1008,Notebook,Stationery,3.97,3,2024-01-06,France
1008,Notebook,Stationery,3.56,5,2024-01-06,France
1004,Monitor,Electronics,142.46,2,2024-01-03,Spain
1001,Keyboard,Electronics,29.85,1,2024-01-02,France
1002,Mouse,Electronics,18.21,2,2024-01-02,France
1003,Laptop,Electronics,795.78,2,2024-01-03,Germany
1009,Pencil,Stationery,0.95,9,2024-01-06,Spain
1008,Notebook,Stationery,3.66,3,2024-01-06,France
1001,Keyboard,Electronics,29.17,2,2024-01-02,France
1009,Pencil,Stationery,0.98,9,2024-01-06,Spain
1004,Monitor,Electronics,145.22,2,2024-01-03,Spain
1004,Monitor,Electronics,163.03,1,2024-01-03,Spain
1010,Backpack,Accessories,39.35,1,2024-01-07,Italy
1005,Desk,Furniture,109.15,1,2024-01-04,France
1005,Desk,Furniture,104.06,1,2024-01-04,France
1009,Pencil,Stationery,1.01,10,2024-01-06,Spain
1009,Pencil,Stationery,1.01,11,2024-01-06,Spain
1005,Desk,Furniture,101.96,1,2024-01-04,France
1001,Keyboard,Electronics,27.1,1,2024-01-02,France
1008,Notebook,Stationery,3.45,4,2024-01-06,France
1010,Backpack,Accessories,41.68,1,2024-01-07,Italy
1010,Backpack,Accessories,39.89,1,2024-01-07,Italy
1009,Pencil,Stationery,0.92,10,2024-01-06,Spain
1009,Pencil,Stationery,0.99,10,2024-01-06,Spain
1006,Chair,Furniture,65.1,1,2024-01-04,Italy
1004,Monitor,Electronics,159.34,1,2024-01-03,Spain
1006,Chair,Furniture,59.8,1,2024-01-04,Italy
1008,Notebook,Stationery,3.67,3,2024-01-06,France
1006,Chair,Furniture,58.89,3,2024-01-04,Italy
1004,Monitor,Electronics,137.21,1,2024-01-03,Spain
1009,Pencil,Stationery,0.94,11,2024-01-06,Spain
1006,Chair,Furniture,64.68,3,2024-01-04,Italy
1005,Desk,Furniture,98.62,1,2024-01-04,France
1010,Backpack,Accessories,39.5,1,2024-01-07,Italy
1006,Chair,Furniture,59.09,1,2024-01-04,Italy
1002,Mouse,Electronics,21.89,1,2024-01-02,France
1001,Keyboard,Electronics,32.43,2,2024-01-02,France
1004,Monitor,Electronics,166.63,1,2024-01-03,Spain
1004,Monitor,Electronics,148.8,1,2024-01-03,Spain
1005,Desk,Furniture,101.47,1,2024-01-04,France
1009,Pencil,Stationery,0.91,9,2024-01-06,Spain
1008,Notebook,Stationery,3.76,3,2024-01-06,France
1003,Laptop,Electronics,752.35,2,2024-01-03,Germany
1006,Chair,Furniture,60.64,1,2024-01-04,Italy
1001,Keyboard,Electronics,28.34,2,2024-01-02,France
1008,Notebook,Stationery,3.4,5,2024-01-06,France
1001,Keyboard,Electronics,28.73,2,2024-01-02,France
1005,Desk,Furniture,96.95,2,2024-01-04,France
1001,Keyboard,Electronics,29.18,1,2024-01-02,France
1002,Mouse,Electronics,19.44,1,2024-01-02,France
1009,Pencil,Stationery,1.03,9,2024-01-06,Spain
1005,Desk,Furniture,94.47,1,2024-01-04,France
1005,Desk,Furniture,101.09,2,2024-01-04,France
1006,Chair,Furniture,63.64,2,2024-01-04,Italy
1005,Desk,Furniture,97.42,2,2024-01-04,France
1010,Backpack,Accessories,38.55,1,2024-01-07,Italy
1006,Chair,Furniture,59.3,2,2024-01-04,Italy
1006,Chair,Furniture,63.53,1,2024-01-04,Italy
1006,Chair,Furniture,60.57,2,2024-01-04,Italy
1009,Pencil,Stationery,0.96,9,2024-01-06,Spain
1006,Chair,Furniture,61.44,2,2024-01-04,Italy
1009,Pencil,Stationery,0.94,10,2024-01-06,Spain
1002,Mouse,Electronics,20.67,2,2024-01-02,France
